time,x,y,v_raw,v,v_d,a,v_des,v_d_des,a_des,throttle,throttle_des,brake,brake_des,steer
1546200963.542814,1216.693,1187.88,11.2100063328,11.19680112851956,0.12910183484784532,0.0,11.11111111111111,0.05777158134981397,-0.01287893328009633,0.24237869679927826,0.20600374065667615,0.0,0.0,0.0020131587516516447
1546200963.574583,1216.693,1187.88,11.219049951999999,11.200509265766302,0.12948599135777789,-0.016707663768648042,11.11111111111111,0.04943512696273383,-0.01287893328009633,0.24237869679927826,0.20323624560127485,0.0,0.0,0.0020131587516516447
1546200963.586407,1217.589,1187.914,11.219049951999999,11.203599380138586,0.13775570117957336,0.0,11.11111111111111,0.03786650381843648,-0.01287893328009633,0.22637470066547394,0.19823605415832876,0.0,0.0,0.002443926874548197
1546200963.598154,1217.589,1187.914,11.219049951999999,11.206174475448822,0.13775570117957336,0.0,11.11111111111111,0.03786650381843648,-0.01287893328009633,0.22637470066547394,0.19823605415832876,0.0,0.0,0.002443926874548197
1546200963.605167,1217.589,1187.914,11.219049951999999,11.208320388207353,0.13720076496007222,0.0,11.11111111111111,0.020433821693113197,-0.014345436997401283,0.22637470066547394,0.1926552015643849,0.0,0.0,0.002443926874548197
1546200963.645768,1218.262,1187.939,11.2196623968,11.210210722972795,0.1280241181406324,-0.012035733130491954,11.11111111111111,0.0130618517732356,-0.014345436997401283,0.22637470066547394,0.19163185218338927,0.0,0.0,0.002443926874548197
1546200963.666336,1218.262,1187.939,11.2196623968,11.211786001943995,0.1223955628966433,0.0,11.11111111111111,0.006913837220177077,-0.014345436997401283,0.20323629677295685,0.19047658687243385,0.0,0.0,0.002806925680488348
1546200963.678615,1218.262,1187.939,11.2196623968,11.213098734419995,0.1223955628966433,0.0,11.11111111111111,0.006913837220177077,-0.015315430505439213,0.20323629677295685,0.19047658687243385,0.0,0.0,0.002806925680488348
1546200963.714058,1219.159,1187.972,11.212487404800001,11.212996846149997,0.10506949938991825,-0.021356904054483483,11.11111111111111,-0.002728816344955809,-0.015315430505439213,0.20323629677295685,0.1899379539446548,0.0,0.0,0.002806925680488348
1546200963.729373,1219.159,1187.972,11.212487404800001,11.212911939258332,0.08670706126556217,0.0,11.11111111111111,-0.002911176525810133,-0.015315430505439213,0.19163189828395844,0.1926300993880888,0.0,0.0,0.0031265427824109793
1546200963.737572,1219.159,1187.972,11.212487404800001,11.212841183515277,0.08670706126556217,0.0,11.11111111111111,-0.002911176525810133,-0.01653709468077558,0.19163189828395844,0.1926300993880888,0.0,0.0,0.0031265427824109793
1546200963.746368,1219.159,1187.972,11.212487404800001,11.212782220396065,0.07166895338653306,0.0,11.11111111111111,-0.002934739425501265,-0.01653709468077558,0.19163189828395844,0.19487515052239063,0.0,0.0,0.0031265427824109793
1546200963.780508,1219.831,1187.996,11.2066043584,11.211752576730055,0.05922957856547964,-0.019140646588924514,11.11111111111111,-0.0032427235688810008,-0.01653709468077558,0.19163189828395844,0.19663805839703283,0.0,0.0,0.0031265427824109793
1546200963.794885,1219.831,1187.996,11.2066043584,11.210894540341712,0.04887182090517697,0.0,11.11111111111111,-0.003735962875817622,-0.01653709468077558,0.18993790447711945,0.19802850915941292,0.0,0.0,0.0033379492815583944
1546200963.803384,1219.831,1187.996,11.2066043584,11.210179510018094,0.03350327401372839,0.0,11.11111111111111,0.0014529533603206968,-0.017399029999461156,0.18993790447711945,0.2020160230706669,0.0,0.0,0.0033379492815583944
1546200963.847444,1219.831,1187.996,11.2010878848,11.208664239148412,0.01235250673038264,-0.020859515456241616,11.11111111111111,0.0026460362604731613,-0.017399029999461156,0.18993790447711945,0.20557025486111657,0.0,0.0,0.0033379492815583944
1546200963.868953,1220.726,1188.028,11.2010878848,11.207401513423676,-0.0023430041306984773,0.0,11.11111111111111,0.006723945969692058,-0.018459840211168036,0.1966381072998047,0.20909604294728534,0.0,0.0,0.0036042025312781334
1546200963.881326,1220.726,1188.028,11.2010878848,11.206349241986397,-0.012475729637306327,0.0,11.11111111111111,0.010049951692706172,-0.018459840211168036,0.1966381072998047,0.21169326134554367,0.0,0.0,0.0036042025312781334
1546200963.892597,1220.726,1188.028,11.2010878848,11.205472349121997,-0.012475729637306327,0.0,11.11111111111111,0.010049951692706172,-0.018459840211168036,0.1966381072998047,0.21169326134554367,0.0,0.0,0.0036042025312781334
1546200963.92312,1221.398,1188.051,11.1992192576,11.204430167201666,-0.021899292034611904,-0.02517104511429626,11.11111111111111,0.014921496909357124,-0.018459840211168036,0.1966381072998047,0.2146832451650709,0.0,0.0,0.0036042025312781334
1546200963.935768,1221.398,1188.051,11.1992192576,11.203561682268056,-0.021899292034611904,0.0,11.11111111111111,0.014921496909357124,-0.019132788635387282,0.2055702954530716,0.2146832451650709,0.0,0.0,0.003792055882513523
1546200963.970902,1221.398,1188.051,11.1992192576,11.202837944823381,-0.028590601553707864,0.0,11.11111111111111,0.019774473967517914,-0.019132788635387282,0.2055702954530716,0.21725758766469677,0.0,0.0,0.003792055882513523
1546200963.99413,1221.398,1188.051,11.2010476512,11.202539562552818,-0.029847606984320256,-0.05401671141324556,11.11111111111111,0.021504736589523565,-0.019132788635387282,0.2055702954530716,0.21800534751849218,0.0,0.0,0.004023251123726368
1546200964.008821,1222.294,1188.08,11.2010476512,11.202290910660682,-0.02736424908896572,0.0,11.11111111111111,0.02196185907371262,-0.01981453400378715,0.21421049535274506,0.21777860797087203,0.0,0.0,0.004023251123726368
1546200964.022499,1222.294,1188.08,11.2010476512,11.20208370075057,-0.024881885491797148,0.0,11.11111111111111,0.02227146690186521,-0.01981453400378715,0.21421049535274506,0.21750412125051985,0.0,0.0,0.004023251123726368
1546200964.030177,1222.294,1188.08,11.2010476512,11.201911025825476,-0.024881885491797148,0.0,11.11111111111111,0.02227146690186521,-0.01981453400378715,0.21421049535274506,0.21750412125051985,0.0,0.0,0.004023251123726368
1546200964.065311,1222.294,1188.08,11.2035242528,11.202179896987897,-0.019913504173695352,-0.026756437946132118,11.11111111111111,0.022538305218322785,-0.01981453400378715,0.21421049535274506,0.21684016147363172,0.0,0.0,0.004023251123726368
1546200964.115025,1222.965,1188.102,11.2035242528,11.202403956289913,-0.009723558307895765,0.0,11.11111111111111,0.020856843377660417,-0.020519914522396453,0.21800529956817627,0.2147602278218542,0.0,0.0,0.004169916268438101
1546200964.129465,1222.965,1188.102,11.2035242528,11.202590672374928,-0.006224449030098913,0.0,11.11111111111111,0.01974910870863822,-0.020519914522396453,0.21800529956817627,0.21387294032084486,0.0,0.0,0.004169916268438101
1546200964.145675,1223.861,1188.13,11.2069619904,11.203319225379108,-0.003634255832518494,-0.07773740718830983,11.11111111111111,0.018748958643861058,-0.020519914522396453,0.21800529956817627,0.21315690192863945,0.0,0.0,0.004169916268438101
1546200964.166911,1223.861,1188.13,11.2069619904,11.20392635288259,0.003051576954037812,0.0,11.11111111111111,0.01612134480018612,-0.020519914522396453,0.21684019267559052,0.21129797317888596,0.0,0.0,0.004318496212363243
1546200964.176524,1223.861,1188.13,11.2069619904,11.204432292468825,0.003051576954037812,0.0,11.11111111111111,0.01612134480018612,-0.02120454287586207,0.21684019267559052,0.21129797317888596,0.0,0.0,0.004318496212363243
1546200964.188174,1223.861,1188.13,11.2069619904,11.204853908790687,0.006752624256403692,0.0,11.11111111111111,0.012333508103200497,-0.02120454287586207,0.21684019267559052,0.20950992918162661,0.0,0.0,0.004318496212363243
1546200964.212088,1223.861,1188.13,11.2088753216,11.205524144258908,0.009132761318342128,-0.05887498667788234,11.11111111111111,0.010617680340755442,-0.02120454287586207,0.21684019267559052,0.20859290949647308,0.0,0.0,0.004318496212363243
1546200964.267417,1224.758,1188.156,11.2088753216,11.206082673815757,0.019413587040872277,0.0,11.11111111111111,0.0072484431984646824,-0.021812961841041836,0.21315689384937286,0.20594825415621154,0.0,0.0,0.004472228232771158
1546200964.280814,1224.758,1188.156,11.2088753216,11.206548115113133,0.020834738151979993,0.0,11.11111111111111,0.005117219702967579,-0.021812961841041836,0.21315689384937286,0.20504015054197028,0.0,0.0,0.004472228232771158
1546200964.295596,1224.758,1188.156,11.2088753216,11.206935982860946,0.020834738151979993,0.0,11.11111111111111,0.005117219702967579,-0.021812961841041836,0.21315689384937286,0.20504015054197028,0.0,0.0,0.004472228232771158
1546200964.309539,1225.654,1188.181,11.20885744,11.207256225717455,0.0205937071533847,-0.09948966225239365,11.11111111111111,0.0020972184756474777,-0.021812961841041836,0.21315689384937286,0.204092709004797,0.0,0.0,0.004472228232771158
1546200964.328538,1225.654,1188.181,11.20885744,11.207523094764545,0.01983040199448301,0.0,11.11111111111111,0.0006750433093370978,-0.021812961841041836,0.20859290659427643,0.20374250749073133,0.0,0.0,0.004621436353772879
1546200964.34131,1225.654,1188.181,11.20885744,11.20774548563712,0.01983040199448301,0.0,11.11111111111111,0.0006750433093370978,-0.022455811692950835,0.20859290659427643,0.20374250749073133,0.0,0.0,0.004621436353772879
1546200964.349706,1225.654,1188.181,11.20885744,11.207930811364267,0.01869680097548771,0.0,11.11111111111111,-0.0005995178232302556,-0.022455811692950835,0.20859290659427643,0.2034957124270067,0.0,0.0,0.004621436353772879
1546200964.374674,1226.551,1188.205,11.207248096,11.207817025470224,0.017160513010985097,-0.05232517898856966,11.11111111111111,-0.0022769697929531096,-0.022455811692950835,0.20859290659427643,0.2031785989432507,0.0,0.0,0.004621436353772879
1546200964.385291,1226.551,1188.205,11.207248096,11.207722203891853,0.013441728962354241,0.0,11.11111111111111,-0.0024481910113302585,-0.022455811692950835,0.20504020154476166,0.20367766294428657,0.0,0.0,0.004754036199301481
1546200964.393949,1226.551,1188.205,11.207248096,11.207643185909879,0.013441728962354241,0.0,11.11111111111111,-0.0024481910113302585,-0.022455811692950835,0.20504020154476166,0.20367766294428657,0.0,0.0,0.004754036199301481
1546200964.404647,1226.551,1188.205,11.207248096,11.207577337591566,0.010465008562598339,0.0,11.11111111111111,-0.0023409817175650827,-0.02300480328369585,0.20504020154476166,0.20415644356565749,0.0,0.0,0.004754036199301481
1546200964.439368,1227.223,1188.222,11.2055985184,11.207247534392973,0.008171802887541824,-0.032514933376898966,11.11111111111111,-0.0026062202954251212,-0.02300480328369585,0.20504020154476166,0.20441144371623715,0.0,0.0,0.004754036199301481
1546200964.456721,1227.223,1188.222,11.2055985184,11.206972698394145,0.004062979405382431,0.0,11.11111111111111,-0.0020785181359543325,-0.02300480328369585,0.203677698969841,0.20519630725919588,0.0,0.0,0.004894138779491186
1546200964.468358,1227.223,1188.222,11.2055985184,11.206743668395122,0.0010963327805583686,0.0,11.11111111111111,-0.0017143098769286103,-0.023338464667047733,0.203677698969841,0.20575675691255269,0.0,0.0,0.004894138779491186
1546200964.509898,1228.119,1188.244,11.203412492799998,11.206188472462602,-0.002723583781697197,-0.03703985238523522,11.11111111111111,-0.0019490563857536558,-0.023338464667047733,0.203677698969841,0.20624784689938883,0.0,0.0,0.004894138779491186
1546200964.521151,1228.119,1188.244,11.203412492799998,11.205725809185502,-0.00693006870845138,0.0,11.11111111111111,-0.0007365317423349005,-0.023338464667047733,0.20441140234470367,0.20726981455785257,0.0,0.0,0.005013786256313324
1546200964.532929,1228.119,1188.244,11.203412492799998,11.205340256454585,-0.00693006870845138,0.0,11.11111111111111,-0.0007365317423349005,-0.023338464667047733,0.20441140234470367,0.20726981455785257,0.0,0.0,0.005013786256313324
1546200964.540102,1228.119,1188.244,11.203412492799998,11.205018962512154,-0.00693006870845138,0.0,11.11111111111111,-0.0007365317423349005,-0.023709105493824628,0.20441140234470367,0.20726981455785257,0.0,0.0,0.005013786256313324
1546200964.579918,1228.119,1188.244,11.2024781792,11.204595498626794,-0.00974107663289364,-0.030614041011309028,11.11111111111111,0.0018713164801144044,-0.023709105493824628,0.20441140234470367,0.20853285450249037,0.0,0.0,0.005013786256313324
1546200964.633142,1228.791,1188.259,11.2024781792,11.204242612055662,-0.014557248971551421,0.0,11.11111111111111,0.0017939401723517934,-0.0238870685074132,0.2072698026895523,0.20922187421096258,0.0,0.0,0.0050865039229393005
1546200964.644455,1228.791,1188.259,11.2024781792,11.203948539913052,-0.015079603409674347,0.0,11.11111111111111,0.0024067574806097003,-0.0238870685074132,0.2072698026895523,0.20949650668891048,0.0,0.0,0.0050865039229393005
1546200964.654624,1229.687,1188.278,11.2020803136,11.203637168860876,-0.015079603409674347,-0.13972017131406475,11.11111111111111,0.0024067574806097003,-0.0238870685074132,0.2072698026895523,0.20949650668891048,0.0,0.0,0.0050865039229393005
1546200964.701003,1229.687,1188.278,11.2020803136,11.203377692984064,-0.015287969798671478,0.0,11.11111111111111,0.002891284897440116,-0.024057466032086944,0.2085328996181488,0.20967693647862534,0.0,0.0,0.0051672812551259995
1546200964.712669,1229.687,1188.278,11.2020803136,11.20316146308672,-0.015287969798671478,0.0,11.11111111111111,0.002891284897440116,-0.024057466032086944,0.2085328996181488,0.20967693647862534,0.0,0.0,0.0051672812551259995
1546200964.72725,1229.687,1188.278,11.2020803136,11.202981271505601,-0.014539104211052456,0.0,11.11111111111111,0.003875876220555685,-0.024057466032086944,0.2085328996181488,0.2098816430304126,0.0,0.0,0.0051672812551259995
1546200964.745777,1230.583,1188.296,11.2020937248,11.202833347054668,-0.013619256471919958,-0.0923267648201326,11.11111111111111,0.0039759845292843266,-0.024057466032086944,0.2085328996181488,0.20977347167901889,0.0,0.0,0.0051672812551259995
1546200964.755825,1230.583,1188.296,11.2020937248,11.20271007667889,-0.013619256471919958,0.0,11.11111111111111,0.0039759845292843266,-0.024057466032086944,0.20949649810791016,0.20977347167901889,0.0,0.0,0.005206065718084574
1546200964.76094,1230.583,1188.296,11.2020937248,11.202607351365742,-0.012375863595774098,0.0,11.11111111111111,0.004349564189902788,-0.024057466032086944,0.20949649810791016,0.20970558349261353,0.0,0.0,0.005206065718084574
1546200964.791178,1230.583,1188.296,11.2020937248,11.20252174693812,-0.011169305577165134,0.0,11.11111111111111,0.004218579536789335,-0.02414797910124038,0.20949649810791016,0.20947936425421218,0.0,0.0,0.005206065718084574
1546200964.805453,1230.583,1188.296,11.2021831328,11.202465311248433,-0.010019979355739686,-0.08424274780298582,11.11111111111111,0.0040359160607306155,-0.02414797910124038,0.20949649810791016,0.20924494471519156,0.0,0.0,0.005206065718084574
1546200964.827372,1231.255,1188.308,11.2021831328,11.202418281507029,-0.008821224423086185,0.0,11.11111111111111,0.0037676015786315964,-0.02414797910124038,0.2097734957933426,0.2089753063855845,0.0,0.0,0.005243203137069941
1546200964.84067,1231.255,1188.308,11.2021831328,11.202379090055858,-0.007742054216168345,0.0,11.11111111111111,0.0034694293462957937,-0.02414797910124038,0.2097734957933426,0.20871389913988153,0.0,0.0,0.005243203137069941
1546200964.880181,1232.151,1188.323,11.2020937248,11.202331529179883,-0.006778701284873893,-0.04170042221183809,11.11111111111111,0.003149445280624663,-0.02414797910124038,0.2097734957933426,0.208462791370369,0.0,0.0,0.005243203137069941
1546200964.92961,1232.151,1188.323,11.2020937248,11.20229189511657,-0.004926683240456819,0.0,11.11111111111111,0.001978816124791727,-0.02414797910124038,0.2092449963092804,0.20779675116690147,0.0,0.0,0.005262928549200296
1546200964.938362,1232.151,1188.323,11.2020937248,11.202258866730476,-0.004926683240456819,0.0,11.11111111111111,0.001978816124791727,-0.02414797910124038,0.2092449963092804,0.20779675116690147,0.0,0.0,0.005262928549200296
1546200964.948423,1232.151,1188.323,11.2020937248,11.202231343075397,-0.0043810130438149235,0.0,11.11111111111111,0.0017596232408142454,-0.02414797910124038,0.2092449963092804,0.20764103090646668,0.0,0.0,0.005262928549200296
1546200964.960313,1232.151,1188.323,11.2016869184,11.202140605629499,-0.0043810130438149235,-0.1257327933260346,11.11111111111111,0.0017596232408142454,-0.02414797910124038,0.2092449963092804,0.20764103090646668,0.0,0.0,0.005262928549200296
1546200964.999931,1233.047,1188.337,11.2016869184,11.20206499109125,-0.003986929576887901,0.0,11.11111111111111,0.0012387347167253093,-0.02414797910124038,0.20846280455589294,0.2074073774130211,0.0,0.0,0.005262928549200296
1546200965.016288,1233.047,1188.337,11.2016869184,11.202001978976043,-0.00394650735152717,0.0,11.11111111111111,0.001024763723794453,-0.02414797910124038,0.20846280455589294,0.20732911787978894,0.0,0.0,0.005262928549200296
1546200965.031189,1233.047,1188.337,11.2016869184,11.201949468880036,-0.003819507649218305,0.0,11.11111111111111,0.0007821686494692281,-0.02414797910124038,0.20846280455589294,0.20722863221612572,0.0,0.0,0.005262928549200296
1546200965.048994,1233.943,1188.349,11.200940361599999,11.201781284333364,-0.003621296691460884,-0.12489373668978865,11.11111111111111,0.0005044601057140885,-0.02414797910124038,0.20764100551605225,0.2071060393168146,0.0,0.0,0.005262928549200296
1546200965.055228,1233.943,1188.349,11.200940361599999,11.20164113054447,-0.003621296691460884,0.0,11.11111111111111,0.0005044601057140885,-0.02414797910124038,0.20764100551605225,0.2071060393168146,0.0,0.0,0.005262928549200296
1546200965.072886,1233.943,1188.349,11.200940361599999,11.201524335720393,-0.004186685971782064,0.0,11.11111111111111,0.000995299225563906,-0.02414797910124038,0.20764100551605225,0.2073475852397883,0.0,0.0,0.005262928549200296
1546200965.082853,1233.943,1188.349,11.200940361599999,11.201427006700328,-0.004460933069041112,0.0,11.11111111111111,0.0009111367235523082,-0.02414797910124038,0.20764100551605225,0.2073587209878279,0.0,0.0,0.005262928549200296
1546200965.116008,1234.615,1188.357,11.200225097599999,11.20122668851694,-0.004527708799195396,-0.038053201156893195,11.11111111111111,0.0007691737933237519,-0.02414797910124038,0.20764100551605225,0.2073199685265437,0.0,0.0,0.005262928549200296
1546200965.129226,1234.615,1188.357,11.200225097599999,11.20105975669745,-0.005439906830867719,0.0,11.11111111111111,0.0009369242711654291,-0.02414797910124038,0.20710599422454834,0.20750861600188342,0.0,0.0,0.005262928549200296
1546200965.139022,1234.615,1188.357,11.200225097599999,11.200920646847875,-0.005439906830867719,0.0,11.11111111111111,0.0009369242711654291,-0.02414797910124038,0.20710599422454834,0.20750861600188342,0.0,0.0,0.005262928549200296
1546200965.174143,1235.511,1188.367,11.1992863136,11.20064825797323,-0.005903400402703894,-0.04680191519906617,11.11111111111111,0.00099331022871757,-0.02414797910124038,0.20710599422454834,0.20759115933326033,0.0,0.0,0.005262928549200296
1546200965.188633,1235.511,1188.367,11.1992863136,11.200421267244359,-0.0071943996738737335,0.0,11.11111111111111,0.001381641655205268,-0.02414797910124038,0.2073587030172348,0.20790828932794525,0.0,0.0,0.005262928549200296
1546200965.206699,1235.511,1188.367,11.1992863136,11.200232108303632,-0.007887217462315278,0.0,11.11111111111111,0.0016339919359937283,-0.02414797910124038,0.2073587030172348,0.20809153239994493,0.0,0.0,0.005262928549200296
1546200965.215781,1235.511,1188.367,11.1992863136,11.200074475853027,-0.007887217462315278,0.0,11.11111111111111,0.0016339919359937283,-0.02414797910124038,0.2073587030172348,0.20809153239994493,0.0,0.0,0.005262928549200296
1546200965.246259,1236.183,1188.373,11.1986559872,11.199838061077521,-0.00788344754851045,-0.04026214971094716,11.11111111111111,0.0018195041390197675,-0.02414797910124038,0.2073587030172348,0.20814596326947027,0.0,0.0,0.005262928549200296
1546200965.297453,1236.183,1188.373,11.1986559872,11.199641048764601,-0.009085726975618933,0.0,11.11111111111111,0.0016767370163257023,-0.02414797910124038,0.2075912058353424,0.20827470760039832,0.0,0.0,0.005262928549200296
1546200965.311903,1236.183,1188.373,11.1986559872,11.199476871837167,-0.009214365514805482,0.0,11.11111111111111,0.001843129537304533,-0.02414797910124038,0.2075912058353424,0.20834543271460268,0.0,0.0,0.005262928549200296
1546200965.324792,1237.079,1188.38,11.198124009599999,11.199251394797638,-0.009043639779338667,-0.13257966473496363,11.11111111111111,0.001910529201057054,-0.02414797910124038,0.2082872986793518,0.2083391014431304,0.0,0.0,0.005262928549200296
1546200965.369418,1237.079,1188.38,11.198124009599999,11.1990634972647,-0.009730676520569428,0.0,11.11111111111111,0.0017421458680562663,-0.02414797910124038,0.2082872986793518,0.20838228449497173,0.0,0.0,0.005262928549200296
1546200965.379216,1237.079,1188.38,11.198124009599999,11.19890691598725,-0.009730676520569428,0.0,11.11111111111111,0.0017421458680562663,-0.02414797910124038,0.2082872986793518,0.20838228449497173,0.0,0.0,0.005262928549200296
1546200965.39135,1237.079,1188.38,11.198124009599999,11.198776431589375,-0.009414395960127966,0.0,11.11111111111111,0.002354373833797052,-0.02414797910124038,0.2082872986793518,0.20853108162268774,0.0,0.0,0.005262928549200296
1546200965.406823,1237.975,1188.385,11.1976412064,11.198587227391146,-0.00893176848751216,-0.1060706581136571,11.11111111111111,0.002324672720435683,-0.02414797910124038,0.2082872986793518,0.20844645522835326,0.0,0.0,0.005262928549200296
1546200965.418877,1237.975,1188.385,11.1976412064,11.198429557225955,-0.00893176848751216,0.0,11.11111111111111,0.002324672720435683,-0.02414797910124038,0.20834539830684662,0.20844645522835326,0.0,0.0,0.005262928549200296
1546200965.431883,1237.975,1188.385,11.1976412064,11.19829816542163,-0.008741932978876689,0.0,11.11111111111111,0.0029412861847262772,-0.02414797910124038,0.20834539830684662,0.20861562613724566,0.0,0.0,0.005262928549200296
1546200965.454632,1237.975,1188.385,11.1976412064,11.198188672251359,-0.00835782732168742,0.0,11.11111111111111,0.002908363301373895,-0.02414797910124038,0.20834539830684662,0.20854469521257127,0.0,0.0,0.005262928549200296
1546200965.481266,1238.871,1188.389,11.1972165184,11.198026646609465,-0.007502783543278725,-0.08705556507416393,11.11111111111111,0.0024146709786547205,-0.02414797910124038,0.20844650268554688,0.2082510584445599,0.0,0.0,0.005262928549200296
1546200965.492889,1238.871,1188.389,11.1972165184,11.19789162524122,-0.007502783543278725,0.0,11.11111111111111,0.0024146709786547205,-0.02414797910124038,0.20844650268554688,0.2082510584445599,0.0,0.0,0.005262928549200296
1546200965.502787,1238.871,1188.389,11.1972165184,11.19777910743435,-0.00737626609925569,0.0,11.11111111111111,0.0028888091013750117,-0.02414797910124038,0.20844650268554688,0.20838350004160286,0.0,0.0,0.005262928549200296
1546200965.509626,1238.871,1188.389,11.1972165184,11.197685342595292,-0.00737626609925569,0.0,11.11111111111111,0.0028888091013750117,-0.02414797910124038,0.20844650268554688,0.20838350004160286,0.0,0.0,0.005262928549200296
1546200965.551452,1239.543,1188.39,11.19689912,11.197554305496077,-0.006553208771763843,-0.03165672724170836,11.11111111111111,0.002675564353704918,-0.02414797910124038,0.20844650268554688,0.2081856779977238,0.0,0.0,0.005262928549200296
1546200965.562795,1239.543,1188.39,11.19689912,11.197445107913397,-0.006555724690711385,0.0,11.11111111111111,0.0026547874410543515,-0.02414797910124038,0.20845019817352295,0.2081767659466168,0.0,0.0,0.005262928549200296
1546200965.578597,1239.543,1188.39,11.19689912,11.197354109927831,-0.006555724690711385,0.0,11.11111111111111,0.0026547874410543515,-0.02414797910124038,0.20845019817352295,0.2081767659466168,0.0,0.0,0.005262928549200296
1546200965.619624,1240.438,1188.392,11.196461020800001,11.197205261739859,-0.005942904397584037,-0.04281473607054322,11.11111111111111,0.0024275655183281786,-0.02414797910124038,0.20845019817352295,0.2080059665650727,0.0,0.0,0.005262928549200296
1546200965.635309,1240.438,1188.392,11.196461020800001,11.197081221583215,-0.006194748344051586,0.0,11.11111111111111,0.0024614989784215724,-0.02414797910124038,0.20837950706481934,0.20805222921112437,0.0,0.0,0.005262928549200296
1546200965.648702,1240.438,1188.392,11.196461020800001,11.196977854786013,-0.006194458106385005,0.0,11.11111111111111,0.002420363163226802,-0.02414797910124038,0.20837950706481934,0.20803628839434027,0.0,0.0,0.005262928549200296
1546200965.661778,1240.438,1188.392,11.196461020800001,11.196891715788345,-0.006023911834380605,0.0,11.11111111111111,0.002318529591645413,-0.02414797910124038,0.20837950706481934,0.20797510519146487,0.0,0.0,0.005262928549200296
1546200965.684386,1241.11,1188.391,11.1960408032,11.196749897023622,-0.005736573245610714,-0.049510636098803996,11.11111111111111,0.0021645227149024726,-0.02414797910124038,0.20837950706481934,0.20787945641660313,0.0,0.0,0.005262928549200296
1546200965.694618,1241.11,1188.391,11.1960408032,11.196631714719686,-0.005736573245610714,0.0,11.11111111111111,0.0021645227149024726,-0.02414797910124038,0.20800599455833435,0.20787945641660313,0.0,0.0,0.005262928549200296
1546200965.73312,1241.11,1188.391,11.1960408032,11.196533229466407,-0.005788973808905546,0.0,11.11111111111111,0.0021233429551299476,-0.02414797910124038,0.20800599455833435,0.20786889959889854,0.0,0.0,0.005262928549200296
1546200965.760765,1242.005,1188.39,11.1953881248,11.196342378688673,-0.00552438577744098,217.60134255392265,11.11111111111111,0.0015984783267133373,-0.02414797910124038,0.20800599455833435,0.20765371909784416,0.0,0.0,0.005262928549200296
1546200965.776135,1242.005,1188.39,11.1953881248,11.196183336373894,-0.00552438577744098,0.0,11.11111111111111,0.0015984783267133373,-0.02414797910124038,0.20787949860095978,0.20765371909784416,0.0,0.0,0.005262928549200296
1546200965.788911,1242.005,1188.39,11.1953881248,11.196050801111578,-0.005931938062937981,0.0,11.11111111111111,0.0022407118687013394,-0.02414797910124038,0.20787949860095978,0.207920920239483,0.0,0.0,0.005262928549200296
1546200965.797035,1242.005,1188.39,11.1953881248,11.19594035505965,-0.005931938062937981,0.0,11.11111111111111,0.0022407118687013394,-0.02414797910124038,0.20787949860095978,0.207920920239483,0.0,0.0,0.005262928549200296
1546200965.837188,1242.901,1188.387,11.194654979200001,11.195726125749708,-0.005804512720194151,-0.04464867505915386,11.11111111111111,0.002154232827110747,-0.02414797910124038,0.20787949860095978,0.20786871359249418,0.0,0.0,0.005262928549200296
1546200965.844784,1242.901,1188.387,11.194654979200001,11.195547601324758,-0.006418645754533112,0.0,11.11111111111111,0.0023384592394410375,-0.02414797910124038,0.2076537013053894,0.2080178468924494,0.0,0.0,0.005262928549200296
1546200965.859752,1242.901,1188.387,11.194654979200001,11.195398830970634,-0.006418645754533112,0.0,11.11111111111111,0.0023384592394410375,-0.02414797910124038,0.2076537013053894,0.2080178468924494,0.0,0.0,0.005262928549200296
1546200965.873253,1242.901,1188.387,11.194654979200001,11.195274855675528,-0.006770599923622942,0.0,11.11111111111111,0.002967547265094961,-0.02414797910124038,0.2076537013053894,0.2082727748391973,0.0,0.0,0.005262928549200296
1546200965.903915,1242.901,1188.387,11.1941855872,11.195093310929607,-0.006596358925288905,-0.040927858574411786,11.11111111111111,0.0025319642983919755,-0.02414797910124038,0.2076537013053894,0.20810022004095283,0.0,0.0,0.005262928549200296
1546200965.953613,1243.573,1188.384,11.1941855872,11.19494202364134,-0.007357593359976064,0.0,11.11111111111111,0.0022711967327802562,-0.02414797910124038,0.2080124020576477,0.20812477225675147,0.0,0.0,0.005262928549200296
1546200965.962537,1243.573,1188.384,11.1941855872,11.194815950901118,-0.0073236196537478735,0.0,11.11111111111111,0.002299573800731647,-0.02414797910124038,0.2080124020576477,0.20812627870431602,0.0,0.0,0.005262928549200296
1546200965.979679,1244.468,1188.378,11.193640198399999,11.194619992150933,-0.0073236196537478735,-0.08688336812024897,11.11111111111111,0.002299573800731647,-0.02414797910124038,0.2080124020576477,0.20812627870431602,0.0,0.0,0.005262928549200296
1546200966.031275,1244.468,1188.378,11.193640198399999,11.194456693192446,-0.008434744343954474,0.0,11.11111111111111,0.002085948913765956,-0.02414797910124038,0.20810019969940186,0.2082163255025393,0.0,0.0,0.005262928549200296
1546200966.049508,1244.468,1188.378,11.193640198399999,11.19432061072704,-0.00839251039146046,0.0,11.11111111111111,0.0021765885809357233,-0.02414797910124038,0.20810019969940186,0.20823697429222157,0.0,0.0,0.005262928549200296
1546200966.061031,1244.468,1188.378,11.193640198399999,11.194207208672534,-0.00839251039146046,0.0,11.11111111111111,0.0021765885809357233,-0.02414797910124038,0.20810019969940186,0.20823697429222157,0.0,0.0,0.005262928549200296
