time,x,y,v_raw,v,v_d,a,v_des,a_des,throttle,brake,steer
1546086894.3166,1131.23,1183.27,0.0017778977497599998,0.020397932097319698,-0.16151472753156115,0.0,0.00427102284224,0.0,0.0,0.0,0.0
1546086894.323356,1131.23,1183.27,0.00270835697088,0.017449669576246413,-0.16151472753156115,1.986955679465413e-05,0.00427102284224,0.0,0.0,0.0,0.0
1546086894.349579,1131.23,1183.27,0.00353649901792,0.015130807816525345,-0.15905866425866744,0.0,0.0017778977497599998,0.0,0.0,0.0,0.0
1546086894.392056,1131.23,1183.27,0.00353649901792,0.013198423016757789,-0.15154979927917062,0.0,0.00270835697088,0.0,0.0,0.0,0.0
1546086894.396306,1131.23,1183.27,0.0035868920489600005,0.011596501188791491,-0.15154979927917062,3.48987138479263e-05,0.00270835697088,0.0,0.0,0.0,0.0
1546086894.408434,1131.23,1183.27,0.0034769251264,0.010243238511726245,-0.14508653633973165,1.3932324698093069e-05,0.00270835697088,0.0,0.0,0.0,0.0
1546086894.433928,1131.23,1183.27,0.0029687260310399997,0.009030819764945205,-0.13803794841469708,4.868569171111602e-06,0.00353649901792,0.0,0.0,0.0,0.0
1546086894.477076,1131.23,1183.27,0.0029687260310399997,0.008020470809294338,-0.12460975054966188,0.0,0.0034769251264,0.0,0.0,0.0,0.0
1546086894.481133,1131.23,1183.27,0.00263844036192,0.007123465734731949,-0.12460975054966188,3.324451164180581e-05,0.0034769251264,0.0,0.0,0.0,0.0
1546086894.485585,1131.23,1183.27,0.0022987865225599998,0.006319352532703291,-0.12460975054966188,0.0,0.0034769251264,0.0,0.0,0.0,0.0
1546086894.531595,1131.23,1183.27,0.00163811504736,0.005539146285146076,-0.10361910734769171,2.6652046494596337e-06,0.0022987865225599998,0.0,0.0,0.0,0.0
1546086894.535987,1131.23,1183.27,0.00163811504736,0.0048889744121817305,-0.10361910734769171,0.0,0.0022987865225599998,0.0,0.0,0.0,0.0
1546086894.542324,1131.23,1183.27,0.00134209588832,0.004297827991538109,-0.10361910734769171,0.0,0.0022987865225599998,0.0,0.0,0.0,0.0
1546086894.562358,1131.23,1183.27,0.00107416827584,0.0037605513722550913,-0.09689000533910282,0.0,0.0022987865225599998,0.0,0.0,0.0,0.0
1546086894.611827,1131.23,1183.27,0.0008411459936,0.0032739838091459094,-0.07946975491435368,2.87924383641046e-06,0.00107416827584,0.0,0.0,0.0,0.0
1546086894.617025,1131.23,1183.27,0.00046819750911999996,0.002806352759141591,-0.07946975491435368,2.32940343273475e-05,0.00107416827584,0.0,0.0,0.0,0.0
1546086894.659899,1131.23,1183.27,0.00046819750911999996,0.002416660217471326,-0.06973755448467174,0.0,0.0008411459936,0.0,0.0,0.0,0.0
1546086894.665925,1131.23,1183.27,0.000325103268512,0.0020680673926447716,-0.06973755448467174,0.0,0.0008411459936,0.0,0.0,0.0,0.0
1546086894.699834,1131.23,1183.27,0.000120814661088,0.001743525270718643,-0.06065803804839779,0.0,0.00046819750911999996,0.0,0.0,0.0,0.0
1546086894.70368,1131.23,1183.27,0.000120814661088,0.0014730735024468694,-0.06065803804839779,0.0,0.00046819750911999996,0.0,0.0,0.0,0.0
1546086894.707152,1131.23,1183.27,4.9940715967999995e-05,0.0012358847047003912,-0.05636341614899788,0.0,0.00046819750911999996,0.0,0.0,0.0,0.0
1546086894.720181,1131.23,1183.27,2.42522865728e-06,0.0010303081253598728,-0.05636341614899788,0.0,0.00046819750911999996,0.0,0.0,0.0,0.0
1546086894.74894,1131.23,1183.27,6.611185152e-05,0.0008696087463865608,-0.04837270300543868,4.241977669321778e-06,0.000120814661088,0.0,0.0,0.0,0.0
1546086894.792195,1131.23,1183.27,6.611185152e-05,0.000735692597242134,-0.04137054630701429,0.0,6.611185152e-05,0.0,0.0,0.0,0.0
1546086894.797162,1131.23,1183.27,7.9836963008e-05,0.0006263833248697783,-0.04137054630701429,0.0,6.611185152e-05,0.0,0.0,0.0,0.0
1546086894.804066,1131.23,1183.27,8.913105872000001e-05,0.0005368412805114819,-0.04137054630701429,3.8007207068627135e-05,6.611185152e-05,0.0,0.0,0.0,0.0
1546086894.850009,1131.23,1183.27,8.777402409599999e-05,0.0004619967377755683,-0.03219608765552045,3.0409186438395697e-06,6.611185152e-05,0.0,0.0,0.0,0.0
1546086894.85508,1131.23,1183.27,8.777402409599999e-05,0.00039962628549564024,-0.03219608765552045,0.0,6.611185152e-05,0.0,0.0,0.0,0.0
1546086894.859147,1131.23,1183.27,8.4249337216e-05,0.0003470634607823669,-0.03219608765552045,0.0,6.611185152e-05,0.0,0.0,0.0,0.0
1546086894.900486,1131.23,1183.27,7.6872864288e-05,0.00030203169469997243,-0.027064427863832466,0.0,8.777402409599999e-05,0.0,0.0,0.0,0.0
1546086894.907902,1131.23,1183.27,6.8634095904e-05,0.0002631320949006437,-0.024808725132649975,-1.9594329397211038e-05,8.777402409599999e-05,0.0,0.0,0.0,0.0
1546086894.947914,1131.23,1183.27,5.0758352127999994e-05,0.0002277364711052031,-0.020840417104261405,3.5085630917577915e-06,7.6872864288e-05,0.0,0.0,0.0,0.0
1546086894.954077,1131.23,1183.27,5.0758352127999994e-05,0.00019824011794233594,-0.020840417104261405,0.0,7.6872864288e-05,0.0,0.0,0.0,0.0
1546086894.961582,1131.23,1183.27,4.25642832736e-05,0.00017229414549754663,-0.020840417104261405,-1.8137862890976323e-05,7.6872864288e-05,0.0,0.0,0.0,0.0
1546086895.005967,1131.23,1183.27,3.4280748304e-05,0.00014929191263195554,-0.01744870612640865,0.0,4.25642832736e-05,0.0,0.0,0.0,0.0
1546086895.010644,1131.23,1183.27,2.1744593340800002e-05,0.00012803402608342962,-0.0159672306402305,3.188519175825358e-05,4.25642832736e-05,0.0,0.0,0.0,0.0
1546086895.054319,1131.23,1183.27,2.1744593340800002e-05,0.0001103191206263247,-0.013380364200245918,0.0,4.25642832736e-05,0.0,0.0,0.0,0.0
1546086895.058463,1131.23,1183.27,1.75656410688e-05,9.486020736673725e-05,-0.013380364200245918,0.0,4.25642832736e-05,0.0,0.0,0.0,0.0
1546086895.069549,1131.23,1183.27,9.640797583999999e-06,8.065697240294771e-05,-0.012234312458555727,0.0,3.4280748304e-05,0.0,0.0,0.0,0.0
1546086895.111412,1131.23,1183.27,9.640797583999999e-06,6.882094326645642e-05,-0.010234194103483654,0.0,1.75656410688e-05,0.0,0.0,0.0,0.0
1546086895.116216,1131.23,1183.27,6.8307175552000005e-06,5.848923898124702e-05,-0.010234194103483654,0.0,1.75656410688e-05,0.0,0.0,0.0,0.0
1546086895.122667,1131.23,1183.27,4.24684915424e-06,4.944884067674585e-05,-0.010234194103483654,0.0,1.75656410688e-05,0.0,0.0,0.0,0.0
1546086895.167899,1131.23,1183.27,5.1425380512e-07,4.1293076198141546e-05,-0.0078014831406890885,0.0,6.8307175552000005e-06,0.0,0.0,0.0,0.0
1546086895.17658,1131.23,1183.27,5.1425380512e-07,3.4496605799304624e-05,-0.0078014831406890885,0.0,6.8307175552000005e-06,0.0,0.0,0.0,0.0
1546086895.180148,1131.23,1183.27,2.59169294208e-07,2.8790366381788522e-05,-0.0078014831406890885,0.0,6.8307175552000005e-06,0.0,0.0,0.0,0.0
1546086895.225836,1131.23,1183.27,6.998455903999999e-07,2.41086129165571e-05,-0.006497042186326439,0.0,5.1425380512e-07,0.0,0.0,0.0,0.0
1546086895.232107,1131.23,1183.27,2.14016913088e-06,2.044720561894425e-05,-0.005927700732409298,0.0,5.1425380512e-07,0.0,0.0,0.0,0.0
1546086895.277421,1131.23,1183.27,2.14016913088e-06,1.7396032870933542e-05,-0.004930689980786418,0.0,6.998455903999999e-07,0.0,0.0,0.0,0.0
1546086895.281025,1131.23,1183.27,1.93203401248e-06,1.4818699727857953e-05,-0.004930689980786418,0.0,6.998455903999999e-07,0.0,0.0,0.0,0.0
1546086895.285193,1131.23,1183.27,1.58065654912e-06,1.2612359198068295e-05,-0.004930689980786418,0.0,6.998455903999999e-07,0.0,0.0,0.0,0.0
1546086895.328152,1131.23,1183.27,1.15794267776e-06,1.0703289778016912e-05,-0.003731941537924896,0.0,6.998455903999999e-07,0.0,0.0,0.0,0.0
1546086895.332422,1131.23,1183.27,1.15794267776e-06,9.11239859464076e-06,-0.003731941537924896,0.0,6.998455903999999e-07,0.0,0.0,0.0,0.0
1546086895.340252,1131.23,1183.27,1.68432199584e-06,7.874385828173966e-06,-0.003731941537924896,0.0,1.93203401248e-06,0.0,0.0,0.0,0.0
1546086895.385667,1131.23,1183.27,1.33053990432e-06,6.783744840864972e-06,-0.0030949881442903187,0.0,1.68432199584e-06,0.0,0.0,0.0,0.0
1546086895.389269,1131.23,1183.27,1.33053990432e-06,5.87487735144081e-06,-0.002818576851985782,0.0,1.68432199584e-06,0.0,0.0,0.0,0.0
1546086895.398662,1131.23,1183.27,0.0255160865344,0.0042575768201928675,-0.002818576851985782,-7.160830323889784e-05,1.68432199584e-06,0.0,0.0,0.0,0.0
1546086895.424211,1131.231,1183.27,0.030755766377599997,0.00867394174642739,0.016800294273277144,4.223984120267528e-05,1.33053990432e-06,0.0,0.08393096923828125,0.0,0.0
1546086895.46774,1131.233,1183.27,0.06297519536,0.017724150682022825,0.06750961056129941,0.0010323765830097032,0.030755766377599997,0.0,0.1609382927417755,0.0,0.0
1546086895.472985,1131.233,1183.27,0.06297519536,0.025265991461685688,0.06750961056129941,0.0,0.030755766377599997,0.0,0.2402607947587967,0.0,0.0
1546086895.477664,1131.235,1183.271,0.11753048172799999,0.0406434065060714,0.06750961056129941,0.0018037030848491772,0.030755766377599997,0.0,0.2402607947587967,0.0,0.0
1546086895.524301,1131.238,1183.271,0.13878759136,0.05700077064839283,0.18926158484313704,0.000668124984603195,0.030755766377599997,0.0,0.3236131966114044,0.0,0.0
1546086895.532726,1131.247,1183.271,0.243663711808,0.0881112608416607,0.2465711578489467,0.01438315017707626,0.030755766377599997,0.0,0.39863988757133484,0.0,0.0
1546086895.577461,1131.247,1183.271,0.243663711808,0.11403666933605058,0.473726051579173,0.0,0.13878759136,0.0,0.4853968918323517,0.0,0.0
1546086895.580779,1131.252,1183.272,0.27745291728,0.14127271066004216,0.473726051579173,-0.009223252490707165,0.13878759136,0.0,0.4853968918323517,0.0,0.0
1546086895.586018,1131.259,1183.273,0.36585015984,0.17870228552336848,0.473726051579173,0.005242942266057141,0.13878759136,0.0,0.5640091896057129,0.0,0.0
1546086895.631778,1131.278,1183.274,0.50090519072,0.23240276972280707,0.8208974325086901,0.002129350345955559,0.13878759136,0.0,0.6485732197761536,0.0,0.0
1546086895.636641,1131.278,1183.274,0.50090519072,0.27715317322233923,0.8208974325086901,0.0,0.36585015984,0.0,0.7343823909759521,0.0,0.0
1546086895.641158,1131.29,1183.275,0.59226452032,0.32967173107194936,0.8208974325086901,-0.027238767324635423,0.36585015984,0.0,0.7343823909759521,0.0,0.0
1546086895.684879,1131.29,1183.275,0.6922070179200001,0.39009427887995785,1.1345381992764847,-0.0003938647915418418,0.50090519072,0.0,0.8123703002929688,0.0,0.0
1546086895.695785,1131.337,1183.279,0.89400355616,0.47407915842663156,1.306403906875267,-0.008608868039773749,0.50090519072,0.0,0.890730082988739,0.0,0.0
1546086895.700886,1131.337,1183.279,0.89400355616,0.5440665580488596,1.306403906875267,0.0,0.89400355616,0.0,0.976733922958374,0.0,0.0
1546086895.746448,1131.357,1183.281,0.99722732736,0.6195933529340497,1.686075916953527,-0.0003608570898809649,0.89400355616,0.0,0.976733922958374,0.0,0.0
1546086895.753635,1131.403,1183.285,1.2093115971200001,0.7178797269650414,1.8766166600833623,-0.003118623114465285,0.89400355616,0.0,1.0,0.0,0.0
1546086895.791422,1131.403,1183.285,1.2093115971200001,0.7997850386575345,2.403175249101958,0.0,0.89400355616,0.0,1.0,0.0,0.0
1546086895.797805,1131.43,1183.287,1.31563827296,0.8857605777079454,2.403175249101958,-0.0005504718429467611,0.89400355616,0.0,1.0,0.0,0.0
1546086895.806756,1131.458,1183.29,1.4205724192,0.9748958846232878,2.5758947710010363,-0.0006585457380328058,0.99722732736,0.0,1.0,0.0,0.0
1546086895.851634,1131.521,1183.295,1.63105539168,1.0842558024660731,2.9019387628194213,-0.00014242482553320572,1.31563827296,0.0,1.0,0.0,0.0
1546086895.855544,1131.521,1183.295,1.63105539168,1.1753890673350609,2.9019387628194213,0.0,1.31563827296,0.0,1.0,0.0,0.0
1546086895.86108,1131.521,1183.295,1.7360333478399999,1.2688297807525508,2.9019387628194213,-0.0003343808907282955,1.31563827296,0.0,1.0,0.0,0.0
1546086895.903772,1131.631,1183.305,1.94464545792,1.3814657269471255,3.2086632983533345,-6.546007824761726e-05,1.7360333478399999,0.0,1.0,0.0,0.0
1546086895.908409,1131.631,1183.305,1.94464545792,1.4753290154426049,3.430718650399728,0.0,1.7360333478399999,0.0,1.0,0.0,0.0
1546086895.916112,1131.671,1183.308,2.04856169408,1.5708677952155041,3.430718650399728,-0.00026141186443715583,1.7360333478399999,0.0,1.0,0.0,0.0
1546086895.96062,1131.714,1183.312,2.15228257376,1.6677702583062533,3.663754452720733,-3.897244027331272e-05,1.94464545792,0.0,1.0,0.0,0.0
1546086895.969197,1131.806,1183.32,2.3591226172799997,1.7829956514685446,3.7718146198557214,-0.00043691734992797136,2.04856169408,0.0,1.0,0.0,0.0
1546086896.015268,1131.806,1183.32,2.3591226172799997,1.8790168124371203,4.116302402025505,0.0,2.3591226172799997,0.0,1.0,0.0,0.0
1546086896.019618,1131.855,1183.325,2.4622426752,1.9762211228976003,4.116302402025505,-0.0004959979220697676,2.3591226172799997,0.0,1.0,0.0,0.0
1546086896.026027,1131.906,1183.329,2.5651553065600003,2.074376820174667,4.116302402025505,-0.00033867798956786695,2.3591226172799997,0.0,1.0,0.0,0.0
1546086896.072663,1131.906,1183.329,2.77037527712,2.190376562998889,4.313049871262727,-9.09413279781594e-05,2.4622426752,0.0,1.0,0.0,0.0
1546086896.077936,1132.015,1183.339,2.77037527712,2.2870430153524075,4.313049871262727,0.0,2.4622426752,0.0,1.0,0.0,0.0
1546086896.081969,1132.072,1183.344,2.8726812752,2.384649391993673,4.313049871262727,-0.0004769017239701093,2.4622426752,0.0,1.0,0.0,0.0
1546086896.127529,1132.193,1183.354,3.0766884262399996,2.4999892310347276,4.453664295008936,-9.043564929289588e-05,2.4622426752,0.0,1.0,0.0,0.0
1546086896.132244,1132.193,1183.354,3.0766884262399996,2.5961057635689393,4.453664295008936,0.0,2.4622426752,0.0,1.0,0.0,0.0
1546086896.14026,1132.193,1183.354,3.178387344,2.6931526936407826,4.453664295008936,-0.0002911008012367335,2.77037527712,0.0,1.0,0.0,0.0
1546086896.165207,1132.321,1183.365,3.27989135232,2.7909424700873187,4.491057914328199,-9.083994102699727e-05,2.77037527712,0.0,1.0,0.0,0.0
1546086896.211447,1132.458,1183.377,3.4822976531200003,2.906168333926099,4.589278061029481,-9.800496947184875e-05,3.178387344,0.0,1.0,0.0,0.0
1546086896.217572,1132.458,1183.377,3.4822976531200003,3.0021898871250823,4.589278061029481,0.0,3.178387344,0.0,1.0,0.0,0.0
1546086896.221704,1132.458,1183.377,3.58320352192,3.099025492924235,4.589278061029481,-0.0005700699293965309,3.178387344,0.0,1.0,0.0,0.0
1546086896.265729,1132.529,1183.384,3.6839095638400003,3.1965061714101957,4.633467133490856,-5.2346547343098474e-05,3.27989135232,0.0,1.0,0.0,0.0
1546086896.277027,1132.755,1183.403,3.8847266374399996,3.311209582415163,4.656115096376607,-0.00043483725800517927,3.4822976531200003,0.0,1.0,0.0,0.0
1546086896.319717,1132.755,1183.403,3.8847266374399996,3.4067957582526356,4.841284800884838,0.0,3.6839095638400003,0.0,1.0,0.0,0.0
1546086896.324834,1132.835,1183.41,3.9848363279999997,3.50313585321053,4.841284800884838,-0.0005509814817373537,3.6839095638400003,0.0,1.0,0.0,0.0
1546086896.33171,1133.0,1183.425,4.1844571225600005,3.6166893981021087,4.840728533048921,-0.0007591605678865244,3.6839095638400003,0.0,1.0,0.0,0.0
1546086896.375629,1133.0,1183.425,4.1844571225600005,3.711317352178424,4.984565150581948,0.0,3.9848363279999997,0.0,1.0,0.0,0.0
1546086896.379595,1133.085,1183.432,4.2839700147199995,3.80675946260202,4.984565150581948,-0.000689347674696481,3.9848363279999997,0.0,1.0,0.0,0.0
1546086896.387732,1133.262,1183.448,4.482403024,3.9193667228350164,4.96600742842071,-0.0007535748564802269,3.9848363279999997,0.0,1.0,0.0,0.0
1546086896.393556,1133.262,1183.448,4.482403024,4.013206106362514,4.96600742842071,0.0,3.9848363279999997,0.0,1.0,0.0,0.0
1546086896.437999,1133.353,1183.456,4.5813240352,4.107892427835428,4.9182045355320625,-6.556842512053711e-05,4.482403024,0.0,1.0,0.0,0.0
1546086896.444125,1133.446,1183.464,4.680043878399999,4.203251002929523,4.9182045355320625,-0.0005419916606897951,4.482403024,0.0,1.0,0.0,0.0
1546086896.485964,1133.639,1183.481,4.876893472,4.315524747774603,4.892849783714862,-0.00014214610382478308,4.482403024,0.0,1.0,0.0,0.0
1546086896.489757,1133.639,1183.481,4.876893472,4.409086201812169,4.958301872855381,0.0,4.482403024,0.0,1.0,0.0,0.0
1546086896.494764,1133.738,1183.489,4.9750187519999995,4.503408293510141,4.958301872855381,-0.0006900282877310127,4.482403024,0.0,1.0,0.0,0.0
1546086896.540099,1133.839,1183.498,5.0729473344,4.598331466991784,4.91602191846801,-7.347562045338603e-05,4.876893472,0.0,1.0,0.0,0.0
1546086896.548086,1133.943,1183.507,5.214743952,4.70106688115982,4.898583526675176,-0.0005660663272635105,4.876893472,0.0,1.0,0.0,0.0
1546086896.592781,1134.154,1183.526,5.4248572224,4.82169860469985,4.941028026581094,-7.26049486399482e-05,4.876893472,0.0,1.0,0.0,0.0
1546086896.597958,1134.154,1183.526,5.4248572224,4.922225040983209,4.941028026581094,0.0,4.876893472,0.0,1.0,0.0,0.0
1546086896.60286,1134.154,1183.526,5.350036137599999,4.993526890419341,4.941028026581094,-0.005672502397786636,5.4248572224,0.0,1.0,0.0,0.0
1546086896.646078,1134.484,1183.554,5.6410055327999995,5.101439997482784,4.702674655536728,0.0010543097386091994,5.4248572224,0.0,1.0,0.0,0.0
1546086896.650614,1134.484,1183.554,5.6410055327999995,5.19136758670232,4.766557917480263,0.0,5.4248572224,0.0,1.0,0.0,0.0
1546086896.655999,1134.599,1183.564,5.7478033887999995,5.284106887051934,4.766557917480263,-0.0356935295492571,5.4248572224,0.0,1.0,0.0,0.0
1546086896.702177,1134.715,1183.574,5.847462016,5.377999408543278,4.743119753904035,0.002004253406810963,5.6410055327999995,0.0,1.0,0.0,0.0
1546086896.713657,1134.954,1183.595,6.040158608,5.488359275119398,4.739864564989621,-0.011532853870270868,5.6410055327999995,0.0,1.0,0.0,0.0
1546086896.756885,1134.954,1183.595,6.040158608,5.580325830599499,4.873738024604798,0.0,5.847462016,0.0,1.0,0.0,0.0
1546086896.765189,1135.075,1183.606,6.11617776,5.669634485499582,4.873738024604798,0.020890963648400655,5.847462016,0.0,1.0,0.0,0.0
1546086896.773472,1135.325,1183.628,6.3062546976,5.775737854182985,4.837473256023192,-0.01528915948369007,6.040158608,0.0,1.0,0.0,0.0
1546086896.776662,1135.325,1183.628,6.3062546976,5.864157328085821,4.837473256023192,0.0,6.040158608,0.0,1.0,0.0,0.0
1546086896.820626,1135.453,1183.639,6.4237591616000005,5.957424300338184,4.764089117231951,-0.00047950229497117084,6.040158608,0.0,1.0,0.0,0.0
1546086896.82698,1135.583,1183.65,6.503506627199999,6.04843802148182,4.755508208506991,0.020984324774184316,6.040158608,0.0,1.0,0.0,0.0
1546086896.873535,1135.848,1183.673,6.684678528,6.154478105901517,4.720002385078197,-0.0008245813460835798,6.4237591616000005,0.0,1.0,0.0,0.0
1546086896.876738,1135.848,1183.673,6.684678528,6.242844842917931,4.720002385078197,0.0,6.4237591616000005,0.0,1.0,0.0,0.0
1546086896.884394,1135.984,1183.685,6.8133276992,6.337925318964942,4.720002385078197,0.0026573004408428757,6.4237591616000005,0.0,1.0,0.0,0.0
1546086896.928181,1136.26,1183.709,7.0051883264,6.449135820204118,4.728125608494646,0.0005743928320899014,6.684678528,0.0,1.0,0.0,0.0
1546086896.9336,1136.26,1183.709,7.0051883264,6.541811237903431,4.728125608494646,0.0,6.684678528,0.0,1.0,0.0,0.0
1546086896.939724,1136.401,1183.722,7.0597763808,6.628138761719526,4.728125608494646,-0.008345704726274508,6.684678528,0.0,1.0,0.0,0.0
1546086896.983666,1136.688,1183.747,7.247233664,6.731321245432939,4.657480125154363,-0.00017290373745183736,7.0597763808,0.0,1.0,0.0,0.0
1546086896.98979,1136.688,1183.747,7.247233664,6.81730664852745,4.702660041935863,0.0,7.0597763808,0.0,1.0,0.0,0.0
1546086896.996277,1136.836,1183.76,7.386088758400001,6.912103666839542,4.702660041935863,0.005875086839651278,7.0597763808,0.0,1.0,0.0,0.0
1546086897.039924,1136.984,1183.773,7.432665856,6.998864031699618,4.70850116716615,-0.0011849520261152382,7.247233664,0.0,1.0,0.0,0.0
1546086897.052566,1137.286,1183.799,7.617735945599999,7.102009350683016,4.67561266557451,-0.0009260026540049293,7.247233664,0.0,1.0,0.0,0.0
1546086897.097112,1137.286,1183.799,7.617735945599999,7.187963783169179,4.758555762770136,0.0,7.386088758400001,0.0,1.0,0.0,0.0
1546086897.101064,1137.441,1183.813,7.7632117024,7.283838436374316,4.758555762770136,0.009500089171277823,7.617735945599999,0.0,1.0,0.0,0.0
1546086897.105918,1137.596,1183.826,7.801992422399999,7.370197434045263,4.758555762770136,-0.010422371441604083,7.617735945599999,0.0,1.0,0.0,0.0
1546086897.15178,1137.914,1183.854,7.9849882464,7.472662569437719,4.649091995510854,-0.00018891953305879444,7.801992422399999,0.0,1.0,0.0,0.0
1546086897.156263,1137.914,1183.854,7.9849882464,7.558050182264766,4.649091995510854,0.0,7.801992422399999,0.0,1.0,0.0,0.0
1546086897.165699,1138.076,1183.868,8.1348226432,7.654178925753971,4.649091995510854,0.003981746784311394,7.801992422399999,0.0,1.0,0.0,0.0
1546086897.187352,1138.239,1183.882,8.169745408,7.740106672794976,4.67597317883108,-0.0016314841824402442,7.9849882464,0.0,1.0,0.0,0.0
1546086897.231947,1138.571,1183.911,8.3544668064,7.842500028395813,4.609686692473166,-0.0001326703415671521,8.1348226432,0.0,1.0,0.0,0.0
1546086897.237546,1138.571,1183.911,8.3544668064,7.927827824729844,4.609686692473166,0.0,8.169745408,0.0,1.0,0.0,0.0
1546086897.244189,1138.74,1183.926,8.4998263328,8.023160909408205,4.609686692473166,0.0031163565785812548,8.169745408,0.0,1.0,0.0,0.0
1546086897.288031,1139.083,1183.956,8.679862752,8.132611216506838,4.6489648337943885,-0.00021833070015795828,8.169745408,0.0,1.0,0.0,0.0
1546086897.292967,1139.083,1183.956,8.679862752,8.2238198057557,4.6489648337943885,0.0,8.169745408,0.0,1.0,0.0,0.0
1546086897.304049,1139.257,1183.971,8.723560912,8.30710999012975,4.6489648337943885,-0.0022398770461581493,8.3544668064,0.0,1.0,0.0,0.0
1546086897.348332,1139.611,1184.002,8.9076788064,8.407204792841458,4.528722910205584,-0.00018856890873253393,8.723560912,0.0,1.0,0.0,0.0
1546086897.353861,1139.611,1184.002,8.9076788064,8.490617128434549,4.528722910205584,0.0,8.723560912,0.0,1.0,0.0,0.0
1546086897.35928,1139.791,1184.018,9.036086575999999,8.581528703028791,4.528722910205584,0.002395670569897333,8.723560912,0.0,1.0,0.0,0.0
1546086897.404617,1139.972,1184.034,9.091206608,8.666475020523993,4.531507305093074,-0.0005121969978246397,8.9076788064,0.0,1.0,0.0,0.0
1546086897.415707,1140.341,1184.066,9.2739297376,8.767717473369995,4.506483904767333,-0.000749958966514351,8.9076788064,0.0,1.0,0.0,0.0
1546086897.459497,1140.341,1184.066,9.2739297376,8.852086184074995,4.6017591801721425,0.0,9.091206608,0.0,1.0,0.0,0.0
1546086897.4657,1140.716,1184.099,9.4555486784,8.952663266462496,4.6017591801721425,-0.0013174141293373766,9.091206608,0.0,1.0,0.0,0.0
1546086897.470668,1140.716,1184.099,9.4555486784,9.036477501785413,4.641640682046501,0.0,9.2739297376,0.0,1.0,0.0,0.0
1546086897.479254,1140.907,1184.115,9.563093091199999,9.124246766687845,4.641640682046501,0.0013752215190202253,9.2739297376,0.0,1.0,0.0,0.0
1546086897.525824,1141.293,1184.149,9.7385384096,9.226628707173205,4.596888152614271,-0.0002104191900960029,9.2739297376,0.0,1.0,0.0,0.0
1546086897.529063,1141.293,1184.149,9.7385384096,9.311946990911006,4.645017678900416,0.0,9.2739297376,0.0,1.0,0.0,0.0
1546086897.543475,1141.488,1184.166,9.817432028799999,9.396194497225839,4.645017678900416,-0.0010499210781502,9.563093091199999,0.0,1.0,0.0,0.0
1546086897.587693,1141.885,1184.2,9.9958322816,9.496134127954866,4.536735941683204,-0.00016404855101947386,9.817432028799999,0.0,1.0,0.0,0.0
1546086897.593657,1141.885,1184.2,9.9958322816,9.579417153562389,4.536735941683204,0.0,9.817432028799999,0.0,1.0,0.0,0.0
1546086897.600617,1142.086,1184.218,10.0889909472,9.664346119168657,4.536735941683204,0.0002947115425286509,9.9958322816,0.0,1.0,0.0,0.0
1546086897.649938,1142.289,1184.236,10.172949529599999,9.749113354240547,4.465076930750362,-0.0002050623055327163,9.9958322816,0.0,1.0,0.0,0.0
1546086897.656542,1142.699,1184.271,10.348944707200001,9.849085246400458,4.465076930750362,-0.0014028908940527567,9.9958322816,0.0,1.0,0.0,0.0
1546086897.703469,1142.699,1184.271,10.348944707200001,9.932395156533715,4.557378503820812,0.0,10.348944707200001,0.0,1.0,0.0,0.0
1546086897.707899,1143.117,1184.308,10.523925104,10.03098348111143,4.522894154831615,-0.0022461774334113604,10.348944707200001,0.0,1.0,0.0,0.0
1546086897.711034,1143.117,1184.308,10.523925104,10.113140418259526,4.522894154831615,0.0,10.348944707200001,0.0,1.0,0.0,0.0
1546086897.715542,1143.329,1184.326,10.611848931199999,10.196258503749606,4.522894154831615,-0.0008412041416892473,10.348944707200001,0.0,1.0,0.0,0.0
1546086897.761333,1143.542,1184.345,10.6979980096,10.279881754724672,4.458861957845445,-0.00014194055578449342,10.348944707200001,0.0,1.0,0.0,0.0
1546086897.773399,1143.973,1184.383,10.871239420799998,10.378441365737228,4.433997923646173,-0.000928728941663038,10.611848931199999,0.0,1.0,0.0,0.0
1546086897.81595,1143.973,1184.383,10.871239420799998,10.460574374914357,4.518698021959733,0.0,10.6979980096,0.0,1.0,0.0,0.0
1546086897.820941,1144.192,1184.402,10.9577371904,10.543434844161965,4.518698021959733,-0.0010359283776234908,10.6979980096,0.0,1.0,0.0,0.0
1546086897.828011,1144.633,1184.44,11.1297268896,10.641150185068305,4.485130740028083,-0.0016653343769836256,10.6979980096,0.0,1.0,0.0,0.0
1546086897.874769,1144.633,1184.44,11.1297268896,10.722579635823589,4.554775152528817,0.0,10.871239420799998,0.0,1.0,0.0,0.0
1546086897.878468,1144.857,1184.46,11.215428928,10.804721184519657,4.554775152528817,-0.001623609066790893,10.871239420799998,0.0,1.0,0.0,0.0
1546086897.883616,1145.082,1184.479,11.3010460288,10.887441991899715,4.554775152528817,-0.001185896693289875,10.871239420799998,0.0,1.0,0.0,0.0
1546086897.929062,1145.538,1184.519,11.4716856672,10.984815937783097,4.4506961042044155,-0.0002724196154372937,10.9577371904,0.0,1.0,0.0,0.0
1546086897.933449,1145.538,1184.519,11.4716856672,11.065960892685915,4.4506961042044155,0.0,11.215428928,0.0,1.0,0.0,0.0
1546086897.940331,1145.768,1184.539,11.5567394976,11.147757326838263,4.4506961042044155,-0.0009423545916553809,11.215428928,0.0,1.0,0.0,0.0
