time,x,y,v,v_d,a,v_des,a_des,throttle,brake,steer
1545754629.066639,1131.23,1183.27,2.776302702641409e-07,-1.416519236665304e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.086591,1131.23,1183.27,2.722403834834312e-07,-1.3850856407437634e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.106586,1131.23,1183.27,2.6954631140571617e-07,-1.324416113591991e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.126646,1131.23,1183.27,2.685495153961918e-07,-1.1413244686747963e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.146599,1131.23,1183.27,2.685495153961918e-07,-9.889500638072117e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.166582,1131.23,1183.27,3.341845125368265e-07,4.650096566802917e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.186618,1131.23,1183.27,4.3446020261279613e-07,7.666580752951695e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.206617,1131.23,1183.27,4.724434185506634e-07,9.554239246811144e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.226586,1131.23,1183.27,5.064472308722195e-07,1.079991796037516e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.246568,1131.23,1183.27,5.583974996968191e-07,1.096953116371663e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.266604,1131.23,1183.27,5.583974996968191e-07,1.1105555235030615e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.286585,1131.23,1183.27,5.583974996968191e-07,1.1224299397429782e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.306649,1131.23,1183.27,5.084544268993492e-07,5.204910357577256e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.326704,1131.23,1183.27,4.32152510125437e-07,1.4551354901296532e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.346601,1131.23,1183.27,4.0325026892319755e-07,-1.2083772155294687e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.36668,1131.23,1183.27,4.0325026892319755e-07,-3.406037139446122e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.386621,1131.23,1183.27,3.5935163166599833e-07,-4.506103649804945e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.406649,1131.23,1183.27,3.5935163166599833e-07,-5.415579362206198e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.426616,1131.23,1183.27,3.427233599776653e-07,-5.900973345887083e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.446574,1131.23,1183.27,3.168130588840454e-07,-5.924041270737462e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.466631,1131.23,1183.27,3.168130588840454e-07,-5.93829902768401e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.4866,1131.23,1183.27,3.168130588840454e-07,-5.954593186424592e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.506605,1131.23,1183.27,2.9839812996458716e-07,-5.65952226300746e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.526622,1131.23,1183.27,2.990909827269633e-07,-4.690046611154539e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.546624,1131.23,1183.27,2.990909827269633e-07,-3.8821302307454834e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.566605,1131.23,1183.27,2.990909827269633e-07,-3.2088393386558966e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.5871,1131.23,1183.27,2.948857378308445e-07,-2.656247616222558e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.60664,1131.23,1183.27,2.948857378308445e-07,-2.613264646287763e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.626642,1131.23,1183.27,2.948857378308445e-07,-2.568216391039892e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.646591,1131.23,1183.27,2.8772597128564205e-07,-2.412077494496981e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.666601,1131.23,1183.27,2.8501393850336836e-07,-2.2359544277216384e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.68684,1131.23,1183.27,2.8703609244347365e-07,-1.6967734207382918e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.706866,1131.23,1183.27,2.8872122072689476e-07,-1.273732591975517e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.72668,1131.23,1183.27,2.9012549429641233e-07,-9.433225869098265e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.74662,1131.23,1183.27,2.872082984933975e-07,-8.96935052714774e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.766608,1131.23,1183.27,2.872082984933975e-07,-8.580117261108618e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.786672,1131.23,1183.27,2.872082984933975e-07,-8.251565069983962e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.806607,1131.23,1183.27,2.851824680746372e-07,-7.646170429343745e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.826634,1131.23,1183.27,3.356381326518314e-07,1.2714493180329638e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.846607,1131.23,1183.27,3.356381326518314e-07,2.973320324244895e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.866614,1131.23,1183.27,3.5475012680985953e-07,4.0698652563210296e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.88663,1131.23,1183.27,3.6120832494421626e-07,3.929308565500631e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.906602,1131.23,1183.27,3.7481239971797697e-07,3.5863114231603296e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.926671,1131.23,1183.27,3.7481239971797697e-07,3.298968755894796e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.947345,1131.23,1183.27,3.7481239971797697e-07,3.050435730219248e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.966607,1131.23,1183.27,3.921862988169404e-07,2.955021720745739e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754629.986607,1131.23,1183.27,3.9616383981945035e-07,2.7939801669374717e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.006644,1131.23,1183.27,3.9616383981945035e-07,2.659167544051664e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.02664,1131.23,1183.27,3.866585869322086e-07,1.4237072333056114e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.046591,1131.23,1183.27,3.721366727989227e-07,6.350021071396852e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.066648,1131.23,1183.27,3.721366727989227e-07,-1.9341843824206602e-09,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.086671,1131.23,1183.27,3.721366727989227e-07,-5.655559008675171e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.106601,1131.23,1183.27,3.8637687844191853e-07,7.000278170550202e-09,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.126661,1131.23,1183.27,3.917708957309321e-07,5.0649122701093186e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.146608,1131.23,1183.27,3.917708957309321e-07,8.727706321257254e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.166623,1131.23,1183.27,3.6489720430914724e-07,-2.8987104588755542e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.186639,1131.23,1183.27,3.6489720430914724e-07,-1.2586906466433376e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.206672,1131.23,1183.27,3.4623491859957444e-07,-1.895802179751318e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.226602,1131.23,1183.27,3.945175606630378e-07,2.5546495270016347e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.24661,1131.23,1183.27,3.945175606630378e-07,2.0410579758147207e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.266627,1131.23,1183.27,3.945175606630378e-07,3.528202943680987e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.286629,1131.23,1183.27,4.128064402325315e-07,4.4640985372897565e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.306595,1131.23,1183.27,5.524126582664188e-07,6.921617687348664e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.326595,1131.23,1183.27,5.843737887686824e-07,8.431444821357379e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.346603,1131.23,1183.27,5.843737887686824e-07,9.68858674221394e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.366605,1131.23,1183.27,5.331945904859019e-07,3.8093425570606156e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.38658,1131.23,1183.27,4.550041486649875e-07,2.0897826656271635e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.406677,1131.23,1183.27,4.550041486649875e-07,-2.7733128686907107e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.426619,1131.23,1183.27,5.03234825380823e-07,1.7198095105385773e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.446589,1131.23,1183.27,5.769205814744605e-07,4.2285030696429783e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.466617,1131.23,1183.27,6.048318527220504e-07,5.846426808445549e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.486664,1131.23,1183.27,6.048318527220504e-07,7.192514327234499e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.506595,1131.23,1183.27,5.01523688548535e-07,2.0669950519944108e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.526648,1131.23,1183.27,5.01523688548535e-07,-2.180320762655875e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.546612,1131.23,1183.27,5.01523688548535e-07,-5.737182427904054e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.566636,1131.23,1183.27,4.623918081797792e-07,-8.038056934295046e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.586604,1131.23,1183.27,4.0225193812218004e-07,-8.980053089091811e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.606611,1131.23,1183.27,3.604881394710695e-07,-9.064794445730628e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.626658,1131.23,1183.27,3.604881394710695e-07,-9.132252531282699e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.646587,1131.23,1183.27,3.7531936187922455e-07,-6.369867820361269e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.66659,1131.23,1183.27,3.979781738916837e-07,-4.4500670216699386e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.686603,1131.23,1183.27,3.979781738916837e-07,-2.8506624024295797e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.706613,1131.23,1183.27,3.8205072575773645e-07,-3.702176398690196e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.726604,1131.23,1183.27,3.687778523127804e-07,-4.1917221146272763e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.7466,1131.23,1183.27,3.577171244419837e-07,-4.415016795383905e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.76663,1131.23,1183.27,3.577171244419837e-07,-4.5995264695974074e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.786886,1131.23,1183.27,3.27797012947822e-07,-4.951950553050844e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.806597,1131.23,1183.27,3.27797012947822e-07,-5.276578831218293e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.826623,1131.23,1183.27,3.164636373818517e-07,-5.529016934101479e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.846609,1131.23,1183.27,3.0701915774354306e-07,-5.395099380095868e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.866605,1131.23,1183.27,2.9128094616546046e-07,-5.09218193339563e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.886607,1131.23,1183.27,2.853195023858837e-07,-4.7402250270301493e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.906651,1131.23,1183.27,2.853195023858837e-07,-4.4458817867076586e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.926597,1131.23,1183.27,2.8602835823019703e-07,-3.677978328591305e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.9466,1131.23,1183.27,2.8602835823019703e-07,-3.0381351551897233e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.966616,1131.23,1183.27,2.862968642318309e-07,-2.509421631649943e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754630.98661,1131.23,1183.27,2.8652061923319243e-07,-2.0725328664629004e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.006592,1131.23,1183.27,3.488297239074948e-07,6.351969573460445e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.026659,1131.23,1183.27,3.7243165749624567e-07,2.48959401375647e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.046587,1131.23,1183.27,3.7243165749624567e-07,4.0485977675540497e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.066621,1131.23,1183.27,6.031936086301706e-07,1.209994744490813e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.086602,1131.23,1183.27,6.031936086301706e-07,1.8832624895353496e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.106626,1131.23,1183.27,6.906034386051422e-07,2.2969253833854655e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.126633,1131.23,1183.27,6.78176468597571e-07,1.203778581773623e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.146607,1131.23,1183.27,6.78176468597571e-07,2.916528435200768e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.166625,1131.23,1183.27,6.78176468597571e-07,-4.668842439805941e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.186643,1131.23,1183.27,5.479051568123132e-07,-8.820818253312011e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.206619,1131.23,1183.27,4.984620090395944e-07,-1.1475865728596383e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.226664,1131.23,1183.27,4.984620090395944e-07,-1.3674225355170509e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.246613,1131.23,1183.27,4.984620090395944e-07,-1.5525992056972847e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.266654,1131.23,1183.27,4.57259385895662e-07,-1.636485615538477e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.286599,1131.23,1183.27,3.7063336800650814e-07,-1.561596099160727e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.306704,1131.23,1183.27,3.344593090480751e-07,-1.4376365822826658e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.32663,1131.23,1183.27,3.344593090480751e-07,-1.3355618123615022e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.34661,1131.23,1183.27,3.120067060131633e-07,-1.1981012456078355e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.366602,1131.23,1183.27,2.964146205722523e-07,-1.0575026385295602e-06,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.386608,1131.23,1183.27,2.964146205722523e-07,-9.40295588481869e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.406604,1131.23,1183.27,2.9216829771421026e-07,-8.18972465280889e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.426578,1131.23,1183.27,2.856808600144238e-07,-7.070826776027816e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.446617,1131.23,1183.27,2.856808600144238e-07,-6.137615589698968e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.466672,1131.23,1183.27,2.856808600144238e-07,-5.359741333486657e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.486614,1131.23,1183.27,3.345299735833499e-07,-2.610728499748622e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.506619,1131.23,1183.27,3.345299735833499e-07,-3.257232070124458e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.526595,1131.23,1183.27,3.530334256927916e-07,1.2723601573267462e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.546603,1131.23,1183.27,3.6845296911732636e-07,2.344758014375995e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.566594,1131.23,1183.27,3.552584232799211e-07,1.4539446253061645e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.586616,1131.23,1183.27,3.5026048925060093e-07,7.955868561064762e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.606658,1131.23,1183.27,3.5026048925060093e-07,2.473661594636015e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.626597,1131.23,1183.27,3.3158085578402845e-07,-5.0359000376698906e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.646624,1131.23,1183.27,3.186088880989087e-07,-9.103543677636929e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.666649,1131.23,1183.27,3.186088880989087e-07,-1.2493772513026542e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.686612,1131.23,1183.27,3.0810096289979776e-07,-1.4399171368925713e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.706613,1131.23,1183.27,3.0810096289979776e-07,-1.5979350737455095e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.726617,1131.23,1183.27,3.0810096289979776e-07,-1.7295597643242419e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.746601,1131.23,1183.27,3.0412068820316483e-07,-1.7732548114415808e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.766668,1131.23,1183.27,2.9520338726263734e-07,-2.2183405186783417e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.786588,1131.23,1183.27,2.8157973304794264e-07,-2.3667404089045154e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.806657,1131.23,1183.27,2.7641925796661885e-07,-2.4008421166260766e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.826697,1131.23,1183.27,2.7641925796661885e-07,-2.4298822366363856e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.846614,1131.23,1183.27,2.886853107452631e-07,-1.558337109635003e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.866626,1131.23,1183.27,2.886853107452631e-07,-8.342729082787745e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.886599,1131.23,1183.27,2.9333154285838597e-07,-3.0751877565204426e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.906606,1131.23,1183.27,2.97203402952655e-07,6.627816344738236e-09,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.9266,1131.23,1183.27,3.2311307617952723e-07,6.485793746972732e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.946614,1131.23,1183.27,3.2904477792560606e-07,1.0344443418283142e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.966788,1131.23,1183.27,3.2904477792560606e-07,1.352081394662509e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754631.986624,1131.23,1183.27,3.5592706936478204e-07,2.153424590379742e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.006605,1131.23,1183.27,3.6610975551598505e-07,2.6438885017265614e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.026633,1131.23,1183.27,3.6610975551598505e-07,3.0506064414443443e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.046632,1131.23,1183.27,3.7840488297798755e-07,3.566815825703651e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.06665,1131.23,1183.27,3.971891054893803e-07,3.68323519534971e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.086626,1131.23,1183.27,3.971891054893803e-07,3.7817361374988556e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.106669,1131.23,1183.27,3.971891054893803e-07,3.861447541982717e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.126669,1131.23,1183.27,3.7339698384140305e-07,2.31665536309415e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.146618,1131.23,1183.27,3.5687467714141884e-07,1.3030999220434016e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.166663,1131.23,1183.27,3.5687467714141884e-07,4.61477950417721e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.186635,1131.23,1183.27,3.510671643325157e-07,-1.0007084940257465e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.2066,1131.23,1183.27,3.421945753189137e-07,-4.200655910124188e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.226649,1131.23,1183.27,3.421945753189137e-07,-6.853145944544948e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.246601,1131.23,1183.27,3.421945753189137e-07,-9.079859593490363e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.266626,1131.23,1183.27,3.6623818449857906e-07,1.529609527686277e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.286574,1131.23,1183.27,3.8293513531779103e-07,7.615762217542924e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.306619,1131.23,1183.27,3.8293513531779103e-07,1.2656859454240494e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.326689,1131.23,1183.27,3.6753274452482586e-07,-2.243127399540421e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.346574,1131.23,1183.27,3.440013141466846e-07,-1.083421352331394e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.366658,1131.23,1183.27,3.440013141466846e-07,-1.7904694385588267e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.38672,1131.23,1183.27,3.440013141466846e-07,-2.3806466437071798e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.406592,1131.23,1183.27,4.40471102388531e-07,1.693832922001069e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.42659,1131.23,1183.27,5.074640108898132e-07,3.9493820544677125e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.446607,1131.23,1183.27,5.074640108898132e-07,5.826588118017003e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.466628,1131.23,1183.27,4.6504767380017765e-07,1.3244961335408023e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.486586,1131.23,1183.27,4.0024493657990115e-07,-1.3560655967878313e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.506638,1131.23,1183.27,4.0024493657990115e-07,-3.5783436144483376e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.526644,1131.23,1183.27,3.81155291123251e-07,-5.435873164217705e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.546591,1131.23,1183.27,3.652472532427092e-07,-5.859083020974035e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.566601,1131.23,1183.27,3.4094330648077035e-07,-5.802713408770709e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.586638,1131.23,1183.27,3.4094330648077035e-07,-5.754501522746438e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.606635,1131.23,1183.27,3.2874793838231273e-07,-5.257430228925201e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.626597,1131.23,1183.27,3.2874793838231273e-07,-4.844020836351147e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.646595,1131.23,1183.27,3.2412848076926063e-07,-4.421675914224343e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.666623,1131.23,1183.27,3.141856434463839e-07,-4.512136606668374e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.686612,1131.23,1183.27,3.058999456773199e-07,-4.450976390836624e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.706648,1131.23,1183.27,2.989951975364333e-07,-4.2835024971417186e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.726634,1131.23,1183.27,2.989951975364333e-07,-4.145386622851483e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.746607,1131.23,1183.27,2.9235037944036104e-07,-4.008971146186656e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.766608,1131.23,1183.27,2.8219857401580626e-07,-3.802233427235853e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.786638,1131.23,1183.27,2.783531931731719e-07,-3.488495960780481e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.806683,1131.23,1183.27,2.783531931731719e-07,-3.2268083100623276e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.826811,1131.23,1183.27,2.86313577852925e-07,-2.3294724885742983e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.846667,1131.23,1183.27,2.86313577852925e-07,-1.6375102269267148e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.866699,1131.23,1183.27,2.86313577852925e-07,-1.0635427431527284e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.886659,1131.23,1183.27,2.9184162276942017e-07,-6.764695764618766e-08,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.906648,1131.23,1183.27,3.250434238278501e-07,2.204612800995847e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.926637,1131.23,1183.27,3.757683976671181e-07,3.759633895307241e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.946599,1131.23,1183.27,3.949824029092651e-07,4.737237542237523e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.966811,1131.23,1183.27,3.949824029092651e-07,5.532075796023808e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754632.986631,1131.23,1183.27,3.9190596068165636e-07,4.4924727999414643e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
1545754633.006659,1131.23,1183.27,3.90740641656047e-07,3.64675373182134e-07,0.0,11.11111111111111,-0.0,0.0,0.0,0.0
